id,ad_season,zipcode,suggested_buy_price,suggested_sell_price,profit
3834000520,summer,98125,264000.0,295680.0,31680.0
3992700326,summer,98125,364800.0,408576.00000000006,43776.00000000006
3822200036,summer,98125,247200.0,276864.0,29664.0
8821900155,summer,98125,322080.0,360729.60000000003,38649.600000000035
5272200035,summer,98125,374400.0,419328.00000000006,44928.00000000006
7508700085,summer,98125,371040.0,415564.80000000005,44524.80000000005
6632300122,summer,98125,349920.0,391910.4,41990.40000000002
1160000255,summer,98125,298560.0,334387.2,35827.20000000001
6413600285,summer,98125,385920.0,432230.4,46310.40000000002
2726049150,summer,98125,376800.0,422016.00000000006,45216.00000000006
751000020,summer,98125,278400.0,311808.00000000006,33408.00000000006
8901000491,summer,98125,374400.0,419328.00000000006,44928.00000000006
4077800593,summer,98125,340800.0,381696.00000000006,40896.00000000006
2826049160,summer,98125,360000.0,403200.00000000006,43200.00000000006
6381500265,summer,98125,381120.0,426854.4,45734.40000000002
9421500150,summer,98125,387360.0,433843.20000000007,46483.20000000007
6413100242,summer,98125,384000.0,430080.00000000006,46080.00000000006
7663700663,summer,98125,338880.0,379545.60000000003,40665.600000000035
5667100025,summer,98125,388800.0,435456.00000000006,46656.00000000006
5101407790,summer,98125,360000.0,403200.00000000006,43200.00000000006
2325300037,summer,98125,343680.0,384921.60000000003,41241.600000000035
3753000100,summer,98125,383040.0,429004.80000000005,45964.80000000005
3448000542,summer,98125,278400.0,311808.00000000006,33408.00000000006
3834000594,summer,98125,306240.0,342988.80000000005,36748.80000000005
2325300093,summer,98125,362880.0,406425.60000000003,43545.600000000035
1455100116,winter,98125,381600.0,427392.00000000006,45792.00000000006
4427100030,winter,98125,319200.0,357504.00000000006,38304.00000000006
3226049117,winter,98125,372000.0,416640.00000000006,44640.00000000006
3448000270,winter,98125,382560.0,428467.20000000007,45907.20000000007
1160000115,winter,98125,384960.0,431155.20000000007,46195.20000000007
5272200005,winter,98125,168000.0,188160.00000000003,20160.00000000003
8820900299,winter,98125,403152.0,451530.24000000005,48378.24000000005
1787600224,winter,98125,374400.0,419328.00000000006,44928.00000000006
1837000010,winter,98125,387840.0,434380.80000000005,46540.80000000005
8058500005,winter,98125,278400.0,311808.00000000006,33408.00000000006
6381502155,winter,98125,288000.0,322560.00000000006,34560.00000000006
7715600050,winter,98125,369600.0,413952.00000000006,44352.00000000006
9455200596,winter,98125,343200.0,384384.00000000006,41184.00000000006
6412100092,winter,98125,348000.0,389760.00000000006,41760.00000000006
3992700775,winter,98125,393600.0,440832.00000000006,47232.00000000006
3834000720,winter,98125,374400.0,419328.00000000006,44928.00000000006
6414100732,winter,98125,335040.0,375244.80000000005,40204.80000000005
1560100135,winter,98125,273600.0,306432.00000000006,32832.00000000006
1453600681,winter,98125,315360.0,353203.2,37843.20000000001
3834000004,winter,98125,336000.0,376320.00000000006,40320.00000000006
7663700772,winter,98125,355200.0,397824.00000000006,42624.00000000006
7663700531,winter,98125,312000.0,349440.00000000006,37440.00000000006
3834500170,winter,98125,360000.0,403200.00000000006,43200.00000000006
1787600294,winter,98125,213120.0,238694.40000000002,25574.400000000023
1453601502,winter,98125,291549.12,326535.01440000004,34985.89440000005
6414100026,winter,98125,307200.0,344064.00000000006,36864.00000000006
6381500090,winter,98125,283200.0,317184.00000000006,33984.00000000006
3822200087,winter,98125,340800.0,381696.00000000006,40896.00000000006
1133000694,winter,98125,312000.0,349440.00000000006,37440.00000000006
6381500110,winter,98125,316800.0,354816.00000000006,38016.00000000006
8822901175,winter,98125,331200.0,370944.00000000006,39744.00000000006
3448001411,winter,98125,274560.0,307507.2,32947.20000000001
8902000201,winter,98125,324960.0,363955.2,38995.20000000001
6632300207,winter,98125,369600.0,413952.00000000006,44352.00000000006
5631500400,winter,98028,174600.0,199043.99999999997,24443.99999999997
7297700055,winter,98028,296820.0,338374.8,41554.79999999999
4140090370,winter,98028,433105.0,493739.69999999995,60634.69999999995
114101055,winter,98028,371510.0,423521.39999999997,52011.399999999965
3579700015,winter,98028,286150.0,326211.0,40061.0
114100314,winter,98028,276450.0,315153.0,38703.0
4140090420,winter,98028,420010.0,478811.39999999997,58801.399999999965
3819750170,winter,98028,402550.0,458906.99999999994,56356.99999999994
293720180,winter,98028,402550.0,458906.99999999994,56356.99999999994
9406500350,winter,98028,200790.0,228900.59999999998,28110.599999999977
3816300105,winter,98028,421950.0,481022.99999999994,59072.99999999994
5634500891,winter,98028,310303.0,353745.42,43442.419999999984
253600180,winter,98028,414675.0,472729.49999999994,58054.49999999994
4027700799,winter,98028,353080.0,402511.19999999995,49431.19999999995
7120000210,winter,98028,266750.0,304095.0,37345.0
3824100364,winter,98028,407400.0,464435.99999999994,57035.99999999994
3824100020,winter,98028,324950.0,370442.99999999994,45492.99999999994
4027700795,winter,98028,260251.0,296686.13999999996,36435.139999999956
3649100346,winter,98028,313278.96,357138.0144,43859.054399999965
6181700250,winter,98028,339500.0,387029.99999999994,47529.99999999994
4140900050,winter,98028,426800.0,486551.99999999994,59751.99999999994
9406500600,winter,98028,232751.5,265336.70999999996,32585.209999999963
3649100031,winter,98028,334650.0,381500.99999999994,46850.99999999994
982850120,winter,98028,378300.0,431261.99999999994,52961.99999999994
114101516,spring,98028,300700.0,342797.99999999994,42097.99999999994
5634500392,spring,98028,320100.0,364913.99999999994,44813.99999999994
3649100320,spring,98028,320100.0,364913.99999999994,44813.99999999994
4140900140,spring,98028,424860.0,484340.39999999997,59480.399999999965
3649100473,spring,98028,354050.0,403616.99999999994,49566.99999999994
4027700853,spring,98028,375875.0,428497.49999999994,52622.49999999994
114101500,spring,98028,315250.0,359384.99999999994,44134.99999999994
8568700015,spring,98028,432620.0,493186.79999999993,60566.79999999993
6179900090,spring,98028,402550.0,458906.99999999994,56356.99999999994
3824100051,spring,98028,392850.0,447848.99999999994,54998.99999999994
3816300095,spring,98028,300700.0,342797.99999999994,42097.99999999994
5631500213,spring,98028,332128.0,378625.92,46497.919999999984
5631500992,spring,98028,378300.0,431261.99999999994,52961.99999999994
9406500480,spring,98028,264810.0,301883.39999999997,37073.399999999965
126049217,spring,98028,388000.0,442319.99999999994,54319.99999999994
7503000020,spring,98028,402550.0,458906.99999999994,56356.99999999994
3582750280,spring,98028,336590.0,383712.6,47122.59999999998
3582750170,spring,98028,397700.0,453377.99999999994,55677.99999999994
126049167,spring,98028,368600.0,420203.99999999994,51603.99999999994
8718500095,spring,98028,402550.0,458906.99999999994,56356.99999999994
3649100306,spring,98028,368503.0,420093.42,51590.419999999984
3579700100,spring,98028,377330.0,430156.19999999995,52826.19999999995
3815500035,spring,98028,373450.0,425732.99999999994,52282.99999999994
2570500230,spring,98028,388000.0,442319.99999999994,54319.99999999994
3649100276,spring,98028,356960.0,406934.39999999997,49974.399999999965
3578600062,spring,98028,261900.0,298566.0,36666.0
1126049105,spring,98028,320100.0,364913.99999999994,44813.99999999994
253600160,spring,98028,373401.5,425677.70999999996,52276.20999999996
114100791,spring,98028,242500.0,276450.0,33950.0
3824100041,spring,98028,406430.0,463330.19999999995,56900.19999999995
4140900270,spring,98028,155200.0,176927.99999999997,21727.99999999997
114100234,spring,98028,390425.0,445084.49999999994,54659.49999999994
8832900155,spring,98028,425830.0,485446.19999999995,59616.19999999995
5612100065,spring,98028,388000.0,442319.99999999994,54319.99999999994
114101426,spring,98028,363750.0,414674.99999999994,50924.99999999994
3582700130,spring,98028,388000.0,442319.99999999994,54319.99999999994
8045600130,spring,98028,412250.0,469964.99999999994,57714.99999999994
5116000170,spring,98028,363740.3,414663.9419999999,50923.641999999934
4189800050,spring,98028,324950.0,370442.99999999994,45492.99999999994
8663100050,spring,98028,432620.0,493186.79999999993,60566.79999999993
766900250,spring,98028,393820.0,448954.8,55134.79999999999
4027701284,spring,98028,373450.0,425732.99999999994,52282.99999999994
6708200040,spring,98028,397215.0,452825.1,55610.09999999998
4027700930,spring,98028,320100.0,364913.99999999994,44813.99999999994
126049231,spring,98028,431650.0,492080.99999999994,60430.99999999994
5631501161,spring,98028,412250.0,469964.99999999994,57714.99999999994
8718500610,spring,98028,368551.5,420148.70999999996,51597.20999999996
982850060,spring,98028,388000.0,442319.99999999994,54319.99999999994
982850010,spring,98028,354292.5,403893.44999999995,49600.94999999995
5498100010,spring,98028,412250.0,469964.99999999994,57714.99999999994
982850080,spring,98028,403035.0,459459.89999999997,56424.899999999965
8718500075,fall,98028,384120.0,437896.8,53776.79999999999
3815500045,fall,98028,387030.0,441214.19999999995,54184.19999999995
3582700070,fall,98028,345805.0,394217.69999999995,48412.69999999995
2570500090,fall,98028,373450.0,425732.99999999994,52282.99999999994
3949600090,fall,98028,324950.0,370442.99999999994,45492.99999999994
2780700050,fall,98028,419040.0,477705.6,58665.59999999998
8947800080,fall,98028,291000.0,331740.0,40740.0
5634500179,fall,98028,411765.0,469412.1,57647.09999999998
5628400080,fall,98028,407400.0,464435.99999999994,57035.99999999994
5628300015,fall,98028,363750.0,414674.99999999994,50924.99999999994
126049100,fall,98028,386060.0,440108.39999999997,54048.399999999965
1357300240,fall,98028,323495.0,368784.3,45289.29999999999
9406500310,fall,98028,232800.0,265392.0,32592.0
3818700016,fall,98028,420980.0,479917.19999999995,58937.19999999995
114100354,fall,98028,241530.0,275344.19999999995,33814.19999999995
3819500065,fall,98028,281300.0,320682.0,39382.0
8951900065,fall,98028,305550.0,348326.99999999994,42776.99999999994
3824100166,fall,98028,373450.0,425732.99999999994,52282.99999999994
1326049170,fall,98028,271600.0,309624.0,38024.0
3818700190,fall,98028,376210.62,428880.10679999995,52669.486799999955
3818700185,fall,98028,388000.0,442319.99999999994,54319.99999999994
2558160220,fall,98028,373450.0,425732.99999999994,52282.99999999994
114100758,fall,98028,407400.0,464435.99999999994,57035.99999999994
3816700150,fall,98028,417100.0,475493.99999999994,58393.99999999994
4027701275,summer,98028,223100.0,254333.99999999997,31233.99999999997
4027701182,summer,98028,329751.5,375916.70999999996,46165.20999999996
5130000090,summer,98028,363701.5,414619.70999999996,50918.20999999996
3649100315,summer,98028,406236.0,463109.04,56873.03999999998
8718500495,summer,98028,363750.0,414674.99999999994,50924.99999999994
3815500165,summer,98028,384120.0,437896.8,53776.79999999999
3818700123,summer,98028,378300.0,431261.99999999994,52961.99999999994
8718500275,summer,98028,378300.0,431261.99999999994,52961.99999999994
5634500170,summer,98028,242500.0,276450.0,33950.0
5116000250,summer,98028,310400.0,353855.99999999994,43455.99999999994
3820100284,summer,98028,344350.0,392558.99999999994,48208.99999999994
2780700020,summer,98028,363750.0,414674.99999999994,50924.99999999994
7503000050,summer,98028,378300.0,431261.99999999994,52961.99999999994
253600150,summer,98028,368600.0,420203.99999999994,51603.99999999994
114101540,summer,98028,402550.0,458906.99999999994,56356.99999999994
9406500540,summer,98028,235710.0,268709.39999999997,32999.399999999965
3649100304,summer,98028,388000.0,442319.99999999994,54319.99999999994
114100155,summer,98028,344350.0,392558.99999999994,48208.99999999994
3649100264,summer,98028,392850.0,447848.99999999994,54998.99999999994
9406500530,summer,98028,241530.0,275344.19999999995,33814.19999999995
114100763,summer,98028,223100.0,254333.99999999997,31233.99999999997
5631501323,summer,98028,300215.0,342245.1,42030.09999999998
8718500560,summer,98028,291000.0,331740.0,40740.0
3582750120,summer,98028,396730.0,452272.19999999995,55542.19999999995
5631501073,summer,98028,363265.0,414122.1,50857.09999999998
8718500665,summer,98028,363750.0,414674.99999999994,50924.99999999994
1126049103,summer,98028,402550.0,458906.99999999994,56356.99999999994
5631500905,summer,98028,264737.25,301800.46499999997,37063.21499999997
114100297,summer,98028,388000.0,442319.99999999994,54319.99999999994
5631500594,summer,98028,339500.0,387029.99999999994,47529.99999999994
